folder,id,display_name,description,type,units,domain,labels,calculation,commonly_used,forms
General Health/Generalized Anxiety Disorder Questionnaire (GAD-7),gad_total,Generalized Anxiety Disorder-7 Questionnaire: Total Score,"Calculated - Summary score based on a 7-item questionnaires for generalized anxiety. Scale 0 - 3 for individual items; 0 - 21 for overall score. Scores of 5-9 are categorized as mild anxiety, 10 - 14 as moderate anxiety, 15 and above as severe anxiety, respectively. As a screening tool, score of 10 and above suggests further evalution.  [Schwartz, Jandorf & Krupp, 1993 (PubMed ID: 8229906)](https://pubmed.ncbi.nlm.nih.gov/8229906/) <br><br>[Search for all GAD-7 Questionnaire variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=gad7)",numeric,"","",gad7;gad7_total,"","",""
General Health/Interpersonal Needs Questionnaire,inq_1,"Interpersonal Needs Questionnaire: These days, the people in my life would be better off if I were gone","Item from the Interpersonal Needs Questionnaire. [Van Orden et al, 2006 (PubMed ID: 21928908)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3377972/)<br><br><em>Original text: Please respond to each question by using your own current beliefs and experiences, NOT what you think is true in general, or what might be true for other people. Please base your responses on how you've been feeling recently. Use the rating scale to find the number that best matches how you feel and circle that number. There are no right or wrong answers: we are interested in what you think and feel. </em><br><br>[Search for all Interpersonal Needs Questionnaire variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=inq)",choices,"",inq,inq_01burden;inq,"","",""
General Health/Interpersonal Needs Questionnaire,inq_10,"Interpersonal Needs Questionnaire: These days, I am fortunate to have many caring and supportive friends","Item from the Interpersonal Needs Questionnaire. [Van Orden et al, 2006 (PubMed ID: 21928908)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3377972/)<br><br><em>Original text: Please respond to each question by using your own current beliefs and experiences, NOT what you think is true in general, or what might be true for other people. Please base your responses on how you've been feeling recently. Use the rating scale to find the number that best matches how you feel and circle that number. There are no right or wrong answers: we are interested in what you think and feel. </em><br><br>[Search for all Interpersonal Needs Questionnaire variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=inq)",choices,"",inq,inq_10friends;inq,"","",""
General Health/Interpersonal Needs Questionnaire,inq_11,"Interpersonal Needs Questionnaire: These days, I feel disconnected from other people","Item from the Interpersonal Needs Questionnaire. [Van Orden et al, 2006 (PubMed ID: 21928908)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3377972/)<br><br><em>Original text: Please respond to each question by using your own current beliefs and experiences, NOT what you think is true in general, or what might be true for other people. Please base your responses on how you've been feeling recently. Use the rating scale to find the number that best matches how you feel and circle that number. There are no right or wrong answers: we are interested in what you think and feel. </em><br><br>[Search for all Interpersonal Needs Questionnaire variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=inq)",choices,"",inq,inq_11disconnected;inq,"","",""
General Health/Interpersonal Needs Questionnaire,inq_12,"Interpersonal Needs Questionnaire: These days, I often feel like an outsider in social gatherings","Item from the Interpersonal Needs Questionnaire. [Van Orden et al, 2006 (PubMed ID: 21928908)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3377972/)<br><br><em>Original text: Please respond to each question by using your own current beliefs and experiences, NOT what you think is true in general, or what might be true for other people. Please base your responses on how you've been feeling recently. Use the rating scale to find the number that best matches how you feel and circle that number. There are no right or wrong answers: we are interested in what you think and feel. </em><br><br>[Search for all Interpersonal Needs Questionnaire variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=inq)",choices,"",inq,inq_12outsider;inq,"","",""
General Health/Interpersonal Needs Questionnaire,inq_13,"Interpersonal Needs Questionnaire: These days, I feel that there are people I can turn to in times of need","Item from the Interpersonal Needs Questionnaire. [Van Orden et al, 2006 (PubMed ID: 21928908)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3377972/)<br><br><em>Original text: Please respond to each question by using your own current beliefs and experiences, NOT what you think is true in general, or what might be true for other people. Please base your responses on how you've been feeling recently. Use the rating scale to find the number that best matches how you feel and circle that number. There are no right or wrong answers: we are interested in what you think and feel. </em><br><br>[Search for all Interpersonal Needs Questionnaire variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=inq)",choices,"",inq,inq_13support;inq,"","",""
General Health/Interpersonal Needs Questionnaire,inq_14,"Interpersonal Needs Questionnaire: These days, I am close to other people","Item from the Interpersonal Needs Questionnaire. [Van Orden et al, 2006 (PubMed ID: 21928908)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3377972/)<br><br><em>Original text: Please respond to each question by using your own current beliefs and experiences, NOT what you think is true in general, or what might be true for other people. Please base your responses on how you've been feeling recently. Use the rating scale to find the number that best matches how you feel and circle that number. There are no right or wrong answers: we are interested in what you think and feel. </em><br><br>[Search for all Interpersonal Needs Questionnaire variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=inq)",choices,"",inq,inq_14close;inq,"","",""
General Health/Interpersonal Needs Questionnaire,inq_15,"Interpersonal Needs Questionnaire: These days, I have at least one satisfying interaction every day","Item from the Interpersonal Needs Questionnaire. [Van Orden et al, 2006 (PubMed ID: 21928908)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3377972/)<br><br><em>Original text: Please respond to each question by using your own current beliefs and experiences, NOT what you think is true in general, or what might be true for other people. Please base your responses on how you've been feeling recently. Use the rating scale to find the number that best matches how you feel and circle that number. There are no right or wrong answers: we are interested in what you think and feel. </em><br><br>[Search for all Interpersonal Needs Questionnaire variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=inq)",choices,"",inq,inq_15satisfyinterac;inq,"","",""
General Health/Interpersonal Needs Questionnaire,inq_2,"Interpersonal Needs Questionnaire: These days, the people in my life would be happier without me","Item from the Interpersonal Needs Questionnaire. [Van Orden et al, 2006 (PubMed ID: 21928908)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3377972/)<br><br><em>Original text: Please respond to each question by using your own current beliefs and experiences, NOT what you think is true in general, or what might be true for other people. Please base your responses on how you've been feeling recently. Use the rating scale to find the number that best matches how you feel and circle that number. There are no right or wrong answers: we are interested in what you think and feel. </em><br><br>[Search for all Interpersonal Needs Questionnaire variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=inq)",choices,"",inq,inq_02othershappywthout;inq,"","",""
General Health/Interpersonal Needs Questionnaire,inq_3,"Interpersonal Needs Questionnaire: These days, I think I am a burden on society","Item from the Interpersonal Needs Questionnaire. [Van Orden et al, 2006 (PubMed ID: 21928908)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3377972/)<br><br><em>Original text: Please respond to each question by using your own current beliefs and experiences, NOT what you think is true in general, or what might be true for other people. Please base your responses on how you've been feeling recently. Use the rating scale to find the number that best matches how you feel and circle that number. There are no right or wrong answers: we are interested in what you think and feel. </em><br><br>[Search for all Interpersonal Needs Questionnaire variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=inq)",choices,"",inq,inq_03burdensociety;inq,"","",""
General Health/Interpersonal Needs Questionnaire,inq_4,"Interpersonal Needs Questionnaire: These days, I think my death would be a relief to the people in my life","Item from the Interpersonal Needs Questionnaire. [Van Orden et al, 2006 (PubMed ID: 21928908)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3377972/)<br><br><em>Original text: Please respond to each question by using your own current beliefs and experiences, NOT what you think is true in general, or what might be true for other people. Please base your responses on how you've been feeling recently. Use the rating scale to find the number that best matches how you feel and circle that number. There are no right or wrong answers: we are interested in what you think and feel. </em><br><br>[Search for all Interpersonal Needs Questionnaire variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=inq)",choices,"",inq,inq_04deathrelief;inq,"","",""
General Health/Interpersonal Needs Questionnaire,inq_5,"Interpersonal Needs Questionnaire: These days, I think the people in my life wish they could be rid of me","Item from the Interpersonal Needs Questionnaire. [Van Orden et al, 2006 (PubMed ID: 21928908)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3377972/)<br><br><em>Original text: Please respond to each question by using your own current beliefs and experiences, NOT what you think is true in general, or what might be true for other people. Please base your responses on how you've been feeling recently. Use the rating scale to find the number that best matches how you feel and circle that number. There are no right or wrong answers: we are interested in what you think and feel. </em><br><br>[Search for all Interpersonal Needs Questionnaire variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=inq)",choices,"",inq,inq_05wishgone;inq,"","",""
General Health/Interpersonal Needs Questionnaire,inq_6,"Interpersonal Needs Questionnaire: These days, I think I make things worse for the people in my life","Item from the Interpersonal Needs Questionnaire. [Van Orden et al, 2006 (PubMed ID: 21928908)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3377972/)<br><br><em>Original text: Please respond to each question by using your own current beliefs and experiences, NOT what you think is true in general, or what might be true for other people. Please base your responses on how you've been feeling recently. Use the rating scale to find the number that best matches how you feel and circle that number. There are no right or wrong answers: we are interested in what you think and feel. </em><br><br>[Search for all Interpersonal Needs Questionnaire variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=inq)",choices,"",inq,inq_06negimpact;inq,"","",""
General Health/Interpersonal Needs Questionnaire,inq_7,"Interpersonal Needs Questionnaire: These days, other people care about me","Item from the Interpersonal Needs Questionnaire. [Van Orden et al, 2006 (PubMed ID: 21928908)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3377972/)<br><br><em>Original text: Please respond to each question by using your own current beliefs and experiences, NOT what you think is true in general, or what might be true for other people. Please base your responses on how you've been feeling recently. Use the rating scale to find the number that best matches how you feel and circle that number. There are no right or wrong answers: we are interested in what you think and feel. </em><br><br>[Search for all Interpersonal Needs Questionnaire variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=inq)",choices,"",inq,inq_07otherscare;inq,"","",""
General Health/Interpersonal Needs Questionnaire,inq_8,"Interpersonal Needs Questionnaire: These days, I feel like I belong","Item from the Interpersonal Needs Questionnaire. [Van Orden et al, 2006 (PubMed ID: 21928908)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3377972/)<br><br><em>Original text: Please respond to each question by using your own current beliefs and experiences, NOT what you think is true in general, or what might be true for other people. Please base your responses on how you've been feeling recently. Use the rating scale to find the number that best matches how you feel and circle that number. There are no right or wrong answers: we are interested in what you think and feel. </em><br><br>[Search for all Interpersonal Needs Questionnaire variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=inq)",choices,"",inq,inq_08belong;inq,"","",""
General Health/Interpersonal Needs Questionnaire,inq_9,"Interpersonal Needs Questionnaire: These days, I rarely interact with people who care about me ","Item from the Interpersonal Needs Questionnaire. [Van Orden et al, 2006 (PubMed ID: 21928908)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3377972/)<br><br><em>Original text: Please respond to each question by using your own current beliefs and experiences, NOT what you think is true in general, or what might be true for other people. Please base your responses on how you've been feeling recently. Use the rating scale to find the number that best matches how you feel and circle that number. There are no right or wrong answers: we are interested in what you think and feel. </em><br><br>[Search for all Interpersonal Needs Questionnaire variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=inq)",choices,"",inq,inq_09interaccare;inq,"","",""
General Health/Interpersonal Needs Questionnaire,inq_perceivedburden,Interpersonal Needs Questionnaire: Percieved Burden Summary Score,"Summary item from the Interpersonal Needs Questionnaire, calculated from inq_1 to inq_6; scores range from 6 to 42 and higher scores indicate a greater percieved burden. [Van Orden et al, 2006 (PubMed ID: 21928908)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3377972/)<br><br><em>Original text: Please respond to each question by using your own current beliefs and experiences, NOT what you think is true in general, or what might be true for other people. Please base your responses on how you've been feeling recently. Use the rating scale to find the number that best matches how you feel and circle that number. There are no right or wrong answers: we are interested in what you think and feel. </em><br><br>[Search for all Interpersonal Needs Questionnaire variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=inq)",numeric,"",inq,inq,inq_1 + inq_2 + inq_3 + inq_4 + inq_5 + inq_6,"",""
General Health/Interpersonal Needs Questionnaire,inq_thwartedbelong,Interpersonal Needs Questionnaire: Thwarted Belonging Summary Score,"Summary item from the Interpersonal Needs Questionnaire, calculated from inq_7 to inq_15 (Items 7, 8, 10, 13, 14, and 15 are reverse-wordedand scored); scores range from 9 to 63 and higher scores indicate a greater sense of thwarted belonging. [Van Orden et al, 2006 (PubMed ID: 21928908)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3377972/)<br><br><em>Original text: Please respond to each question by using your own current beliefs and experiences, NOT what you think is true in general, or what might be true for other people. Please base your responses on how you've been feeling recently. Use the rating scale to find the number that best matches how you feel and circle that number. There are no right or wrong answers: we are interested in what you think and feel. </em><br><br>[Search for all Interpersonal Needs Questionnaire variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=inq)",numeric,"",inq,inq,"","",""
General Health/Short UPPS-P Impulsive Behavior Scale,upps_1,Short UPPS-P Impulsive Behavior Scale: I generally like to see things through to the end,"Item from the Short UPPS-P Impulsive Behavior Scale with a range of 1 (Strongly Agree) to 4 (Strongly Disagree). Reverse coded so higher scores indicate more impulsivity. [Cyders et al 2014 (PMID: 24636739)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4055534/)<br><br><em> Question text: For each statement, please indicate how much you agree or disagree with the statement. </em><br><br>[Search for all Short UPPS-P Impulsive Behavior Scale variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=upps)",choices,"",upps,upps_01complete;upps,"","",""
General Health/Short UPPS-P Impulsive Behavior Scale,upps_10,Short UPPS-P Impulsive Behavior Scale: I tend to lose control when I am in a great mood,"Item from the Short UPPS-P Impulsive Behavior Scale with a range of 1 (Strongly Agree) to 4 (Strongly Disagree). Coded so higher scores indicate less impulsivity. [Cyders et al 2014 (PMID: 24636739)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4055534/)<br><br><em> Question text: For each statement, please indicate how much you agree or disagree with the statement. </em><br><br>[Search for all Short UPPS-P Impulsive Behavior Scale variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=upps)",choices,"",upps,upps_10loosecontrol;upps,"","",""
General Health/Short UPPS-P Impulsive Behavior Scale,upps_11,Short UPPS-P Impulsive Behavior Scale: I finish what I start,"Item from the Short UPPS-P Impulsive Behavior Scale with a range of 1 (Strongly Agree) to 4 (Strongly Disagree). Coded so higher scores indicate less impulsivity. [Cyders et al 2014 (PMID: 24636739)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4055534/)<br><br><em> Question text: For each statement, please indicate how much you agree or disagree with the statement. </em><br><br>[Search for all Short UPPS-P Impulsive Behavior Scale variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=upps)",choices,"",upps,upps_11completetask;upps,"","",""
General Health/Short UPPS-P Impulsive Behavior Scale,upps_12,"Short UPPS-P Impulsive Behavior Scale: I tend to value and follow a rational, ""sensible"" approach to things","Item from the Short UPPS-P Impulsive Behavior Scale with a range of 1 (Strongly Agree) to 4 (Strongly Disagree). Reverse coded so higher scores indicate more impulsivity. [Cyders et al 2014 (PMID: 24636739)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4055534/)<br><br><em> Question text: For each statement, please indicate how much you agree or disagree with the statement. </em><br><br>[Search for all Short UPPS-P Impulsive Behavior Scale variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=upps)",choices,"",upps,upps_12sensible;upps,"","",""
General Health/Short UPPS-P Impulsive Behavior Scale,upps_13,Short UPPS-P Impulsive Behavior Scale: When I am upset I often act without thinking,"Item from the Short UPPS-P Impulsive Behavior Scale with a range of 1 (Strongly Agree) to 4 (Strongly Disagree). Coded so higher scores indicate less impulsivity. [Cyders et al 2014 (PMID: 24636739)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4055534/)<br><br><em> Question text: For each statement, please indicate how much you agree or disagree with the statement. </em><br><br>[Search for all Short UPPS-P Impulsive Behavior Scale variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=upps)",choices,"",upps,upps_13upset;upps,"","",""
General Health/Short UPPS-P Impulsive Behavior Scale,upps_14,"Short UPPS-P Impulsive Behavior Scale: I welcome new and exciting experiences and sensations, even if they are a little frightening and unconventional","Item from the Short UPPS-P Impulsive Behavior Scale with a range of 1 (Strongly Agree) to 4 (Strongly Disagree). Coded so higher scores indicate less impulsivity. [Cyders et al 2014 (PMID: 24636739)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4055534/)<br><br><em> Question text: For each statement, please indicate how much you agree or disagree with the statement. </em><br><br>[Search for all Short UPPS-P Impulsive Behavior Scale variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=upps)",choices,"",upps,upps_14exciting;upps,"","",""
General Health/Short UPPS-P Impulsive Behavior Scale,upps_15,"Short UPPS-P Impulsive Behavior Scale: When I feel rejected, I will often say things that I later regret","Item from the Short UPPS-P Impulsive Behavior Scale with a range of 1 (Strongly Agree) to 4 (Strongly Disagree). Coded so higher scores indicate less impulsivity. [Cyders et al 2014 (PMID: 24636739)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4055534/)<br><br><em> Question text: For each statement, please indicate how much you agree or disagree with the statement. </em><br><br>[Search for all Short UPPS-P Impulsive Behavior Scale variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=upps)",choices,"",upps,upps_15rejected;upps,"","",""
General Health/Short UPPS-P Impulsive Behavior Scale,upps_16,Short UPPS-P Impulsive Behavior Scale: I would like to learn to fly an airplane,"Item from the Short UPPS-P Impulsive Behavior Scale with a range of 1 (Strongly Agree) to 4 (Strongly Disagree). Coded so higher scores indicate less impulsivity. [Cyders et al 2014 (PMID: 24636739)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4055534/)<br><br><em> Question text: For each statement, please indicate how much you agree or disagree with the statement. </em><br><br>[Search for all Short UPPS-P Impulsive Behavior Scale variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=upps)",choices,"",upps,upps_16flyplane;upps,"","",""
General Health/Short UPPS-P Impulsive Behavior Scale,upps_17,Short UPPS-P Impulsive Behavior Scale: Others are shocked or worried about the things I do when I am feeling very excited,"Item from the Short UPPS-P Impulsive Behavior Scale with a range of 1 (Strongly Agree) to 4 (Strongly Disagree). Coded so higher scores indicate less impulsivity. [Cyders et al 2014 (PMID: 24636739)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4055534/)<br><br><em> Question text: For each statement, please indicate how much you agree or disagree with the statement. </em><br><br>[Search for all Short UPPS-P Impulsive Behavior Scale variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=upps)",choices,"",upps,upps_17othersshocked;upps,"","",""
General Health/Short UPPS-P Impulsive Behavior Scale,upps_18,Short UPPS-P Impulsive Behavior Scale: I would enjoy the sensation of skiing very fast down a high mountain slope,"Item from the Short UPPS-P Impulsive Behavior Scale with a range of 1 (Strongly Agree) to 4 (Strongly Disagree). Coded so higher scores indicate less impulsivity. [Cyders et al 2014 (PMID: 24636739)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4055534/)<br><br><em> Question text: For each statement, please indicate how much you agree or disagree with the statement. </em><br><br>[Search for all Short UPPS-P Impulsive Behavior Scale variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=upps)",choices,"",upps,upps_18fastski;upps,"","",""
General Health/Short UPPS-P Impulsive Behavior Scale,upps_19,Short UPPS-P Impulsive Behavior Scale: I usually think carefully before doing anything,"Item from the Short UPPS-P Impulsive Behavior Scale with a range of 1 (Strongly Agree) to 4 (Strongly Disagree). Reverse coded so higher scores indicate more impulsivity. [Cyders et al 2014 (PMID: 24636739)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4055534/)<br><br><em> Question text: For each statement, please indicate how much you agree or disagree with the statement. </em><br><br>[Search for all Short UPPS-P Impulsive Behavior Scale variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=upps)",choices,"",upps,upps_19thinkcareful;upps,"","",""
General Health/Short UPPS-P Impulsive Behavior Scale,upps_2,Short UPPS-P Impulsive Behavior Scale: My thinking is usually careful and purposeful,"Item from the Short UPPS-P Impulsive Behavior Scale with a range of 1 (Strongly Agree) to 4 (Strongly Disagree). Coded so higher scores indicate less impulsivity. [Cyders et al 2014 (PMID: 24636739)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4055534/)<br><br><em> Question text: For each statement, please indicate how much you agree or disagree with the statement. </em><br><br>[Search for all Short UPPS-P Impulsive Behavior Scale variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=upps)",choices,"",upps,upps_02purposefulplan;upps,"","",""
General Health/Short UPPS-P Impulsive Behavior Scale,upps_20,Short UPPS-P Impulsive Behavior Scale: I tend to act without thinking when I am really excited,"Item from the Short UPPS-P Impulsive Behavior Scale with a range of 1 (Strongly Agree) to 4 (Strongly Disagree). Coded so higher scores indicate less impulsivity. [Cyders et al 2014 (PMID: 24636739)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4055534/)<br><br><em> Question text: For each statement, please indicate how much you agree or disagree with the statement. </em><br><br>[Search for all Short UPPS-P Impulsive Behavior Scale variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=upps)",choices,"",upps,upps_20notthink;upps,"","",""
General Health/Short UPPS-P Impulsive Behavior Scale,upps_3,"Short UPPS-P Impulsive Behavior Scale: When I am in a great mood, I tend to get into situations that could cause me problems","Item from the Short UPPS-P Impulsive Behavior Scale with a range of 1 (Strongly Agree) to 4 (Strongly Disagree). Coded so higher scores indicate less impulsivity. [Cyders et al 2014 (PMID: 24636739)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4055534/)<br><br><em> Question text: For each statement, please indicate how much you agree or disagree with the statement. </em><br><br>[Search for all Short UPPS-P Impulsive Behavior Scale variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=upps)",choices,"",upps,upps_03problemsituation;upps,"","",""
General Health/Short UPPS-P Impulsive Behavior Scale,upps_4,Short UPPS-P Impulsive Behavior Scale: Unfinished tasks really bother me,"Item from the Short UPPS-P Impulsive Behavior Scale with a range of 1 (Strongly Agree) to 4 (Strongly Disagree). Reverse coded so higher scores indicate more impulsivity. [Cyders et al 2014 (PMID: 24636739)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4055534/)<br><br><em> Question text: For each statement, please indicate how much you agree or disagree with the statement. </em><br><br>[Search for all Short UPPS-P Impulsive Behavior Scale variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=upps)",choices,"",upps,upps_04unfinished;upps,"","",""
General Health/Short UPPS-P Impulsive Behavior Scale,upps_5,Short UPPS-P Impulsive Behavior Scale: I like to stop and think things over before I do them,"Item from the Short UPPS-P Impulsive Behavior Scale with a range of 1 (Strongly Agree) to 4 (Strongly Disagree). Reverse coded so higher scores indicate more impulsivity. [Cyders et al 2014 (PMID: 24636739)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4055534/)<br><br><em> Question text: For each statement, please indicate how much you agree or disagree with the statement. </em><br><br>[Search for all Short UPPS-P Impulsive Behavior Scale variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=upps)",choices,"",upps,upps_05stopandthink;upps,"","",""
General Health/Short UPPS-P Impulsive Behavior Scale,upps_6,"Short UPPS-P Impulsive Behavior Scale: When I feel bad, I will often do things I later regret in order to make myself feel better now","Item from the Short UPPS-P Impulsive Behavior Scale with a range of 1 (Strongly Agree) to 4 (Strongly Disagree). Coded so higher scores indicate less impulsivity. [Cyders et al 2014 (PMID: 24636739)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4055534/)<br><br><em> Question text: For each statement, please indicate how much you agree or disagree with the statement. </em><br><br>[Search for all Short UPPS-P Impulsive Behavior Scale variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=upps)",choices,"",upps,upps_06feelbad;upps,"","",""
General Health/Short UPPS-P Impulsive Behavior Scale,upps_7,Short UPPS-P Impulsive Behavior Scale: Once I get going on something I hate to stop,"Item from the Short UPPS-P Impulsive Behavior Scale with a range of 1 (Strongly Agree) to 4 (Strongly Disagree). Reverse coded so higher scores indicate more impulsivity. [Cyders et al 2014 (PMID: 24636739)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4055534/)<br><br><em> Question text: For each statement, please indicate how much you agree or disagree with the statement. </em><br><br>[Search for all Short UPPS-P Impulsive Behavior Scale variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=upps)",choices,"",upps,upps_07hatestop;upps,"","",""
General Health/Short UPPS-P Impulsive Behavior Scale,upps_8,"Short UPPS-P Impulsive Behavior Scale: Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.","Item from the Short UPPS-P Impulsive Behavior Scale with a range of 1 (Strongly Agree) to 4 (Strongly Disagree). Coded so higher scores indicate less impulsivity. [Cyders et al 2014 (PMID: 24636739)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4055534/)<br><br><em> Question text: For each statement, please indicate how much you agree or disagree with the statement. </em><br><br>[Search for all Short UPPS-P Impulsive Behavior Scale variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=upps)",choices,"",upps,upps_08hardstop;upps,"","",""
General Health/Short UPPS-P Impulsive Behavior Scale,upps_9,Short UPPS-P Impulsive Behavior Scale: I quite enjoy taking risks,"Item from the Short UPPS-P Impulsive Behavior Scale with a range of 1 (Strongly Agree) to 4 (Strongly Disagree). Coded so higher scores indicate less impulsivity. [Cyders et al 2014 (PMID: 24636739)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4055534/)<br><br><em> Question text: For each statement, please indicate how much you agree or disagree with the statement. </em><br><br>[Search for all Short UPPS-P Impulsive Behavior Scale variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=upps)",choices,"",upps,upps_09enjoyrisks;upps,"","",""
General Health/Short UPPS-P Impulsive Behavior Scale,upps_lackpersevere,Short UPPS-P Impulsive Behavior Scale: Lack of Perseverance Subscore,"Summary item from the Short UPPS-P Impulsive Behavior Scale, calculated from :upps_1:, :upps_4:, :upps_7: and :upps_11:.  Range 4 -16 with higher scores indicating less impulsivity. Note: reverse coding for items 1, 4 and 7, where we change 1=4, 2=3, 3=2 and 4=1 before calculating the overall sum. [Cyders et al 2014 (PMID: 24636739)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4055534/)<br><br>[Search for all Short UPPS-P Impulsive Behavior Scale variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=upps)",numeric,"","",upps_lackpersevere;upps,"","",""
General Health/Short UPPS-P Impulsive Behavior Scale,upps_lackpremeditate,Short UPPS-P Impulsive Behavior Scale: Lack of Premeditation Subscore,"Summary item from the Short UPPS-P Impulsive Behavior Scale, calculated from :upps_2:, :upps_5:, :upps_12: and :upps_19:.Range 4 -16 with higher scores indicating less impulsivity. Note: reverse coding for items 5, 12 and 19, where we change 1=4, 2=3, 3=2 and 4=1 before calculating the overall sum. [Cyders et al 2014 (PMID: 24636739)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4055534/)<br><br>[Search for all Short UPPS-P Impulsive Behavior Scale variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=upps)",numeric,"","",upps_lackpremeditate;upps,"","",""
General Health/Short UPPS-P Impulsive Behavior Scale,upps_negativeurgency,Short UPPS-P Impulsive Behavior Scale: Negative Urgency Subscore,"Summary item from the Short UPPS-P Impulsive Behavior Scale, calculated from :upps_6:, :upps_8:, :upps_13: and :upps_15:. Range 4 -16 with higher scores indicating less impulsivity. [Cyders et al 2014 (PMID: 24636739)](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4055534/)<br><br>[Search for all Short UPPS-P Impulsive Behavior Scale variables within this dataset](https://sleepdata.org/datasets/answers/variables?search=upps)",numeric,"","",upps_negativeurgency;upps,"","",""
